|id|created_at|name|followers_count|favorite_count|retweet_count|flag|full_text|label
328|1113504507940544514|2019-04-03 18:12:17|pcampusano8111|4310|1|0|Lavagna|@A24COM Consigan 🐒💩🐒 nuevos giles para bombardear, porque la hija de la mano derecha de Massa que ahora se llama dos dedos ya no puede y hasta Pignanelli se fue con el Jubilado Lavagna 🤡 que cobra 16.793 dolares todos los meses 🤣🤣🤣🤣🤣🤣 |neutral
329|1113504490563473408|2019-04-03 18:12:13|GiuraRicardo|236|0|0|Lavagna|En esta ocasion estas equivocada,con respeto t digo q ya esta el acuerdo entre Massa y Unidad Ciudadana para desplazar a Lavagna c/radicales |neutral
330|1113504465024430080|2019-04-03 18:12:07|sabelbalbastro|183|0|42|Lavagna|"RT @eldestapeweb: Pignanelli, contra Lavagna: ""La flexibilizacion laboral es el peor error que podemos cometer"" "|positive
331|1113504463434715141|2019-04-03 18:12:06|Maurizzio_al|1144|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
332|1113504453410340869|2019-04-03 18:12:04|verotab|1447|0|11|Lavagna|"RT @wallydays0926: @mirif68 Te gusta ?  Pero Lavagna laburo con Duhalde.  Devaluo 400 % en una semana  Nos mintio ""El que deposito U$S recibir…"|negative
333|1113504435123175424|2019-04-03 18:11:59|___Avo__|4185|0|0|Lavagna|Roy Cortina pidiendo por Lavagna presidente?|neutral
334|1113504348749926402|2019-04-03 18:11:39|NataliaValeri1|1207|0|4|Lavagna|"RT @PlatoFuerte870: (AHORA) @MiguelLifschitz con @marialauratv : ""Compartop la vision que tiene Lavagna. No es una propuesta de un candidat…"|neutral
335|1113504266524798976|2019-04-03 18:11:19|cuquin_ollarce|918|0|297|Lavagna|RT @nachomdeo: Las campañas de Massa y Lavagna estan volcando mas pesos en la economia que las exportaciones de soja.|neutral
336|1113504261374189570|2019-04-03 18:11:18|jossephuss|2273|0|878|Lavagna|RT @PeroniaRepublic: Lo midieron a Espert: Muerto.   A Massa: Muerto   A Lavagna con toda la tarasca, Muerto.   A Pichetto, Muerto.   A Urtubey…|positive
337|1113504209171886087|2019-04-03 18:11:06|daleoga|3739|0|98|Lavagna|RT @SantoroLeandro: Me parece una tonteria descalificar a Lavagna porque usa medias con sandalias y una imbecilidad usar la foto como estra…|neutral
338|1113504198438653953|2019-04-03 18:11:03|verdacarmen|146|0|904|Lavagna|RT @robdnavarro: Hoy uno de los sindicalistas mas poderosos del pais nos dijo que no apoyan a Lavgna porque quiere flexibilizar las relacio…|neutral
339|1113504189248937986|2019-04-03 18:11:01|CassiniMarta|36|0|432|Lavagna|RT @PissanoV: Si no pensamos estamos en el horno!!! Aca el tema no es cristina, si se presenta o no! Aca el tema es el peronismo en general…|positive
340|1113504188816863234|2019-04-03 18:11:01|camposing|2371|0|1|Lavagna|Parece que Lavagna no mide...Se desespera la resistencia y el Circulo Rojo por ponerle el Vice a Macri con el Coti Nosiglia al frente...Desesperados|neutral
341|1113504168394788865|2019-04-03 18:10:56|elgaucho12|215|0|129|Lavagna|RT @Julioac13: Que  gobernara Lavagna implicaria que volviera a gobernar el peronismo, es decir, que Moyano no vaya preso, que las causas p…|neutral
342|1113504117006245888|2019-04-03 18:10:44|JesicaSandra|2033|0|297|Lavagna|RT @nachomdeo: Las campañas de Massa y Lavagna estan volcando mas pesos en la economia que las exportaciones de soja.|neutral
343|1113504072664080386|2019-04-03 18:10:33|si_menem|72|0|3|Lavagna|RT @PoliticaClarin: Zulemita Menem ya tiene su formula para saltar la grieta: Lavagna-Pichetto  |neutral
344|1113504027814387714|2019-04-03 18:10:22|LuisLab63|1553|0|49|Lavagna|RT @tanoproductor: Lavagna apoya la flexibilizacion laboral ?  #Navarro2019|positive
345|1113504004233994241|2019-04-03 18:10:17|Karin34228278|468|0|22|Lavagna|"RT @wallydays0926: Te gusta ?  Pero Lavagna laburo con Duhalde.  Devaluo 400 % en una semana  Nos mintio ""El que deposito U$S recibira U$S  Des…"|negative
346|1113503925376831490|2019-04-03 18:09:58|zulemitamenem|8363|0|3|Lavagna|RT @PoliticaClarin: Zulemita Menem ya tiene su formula para saltar la grieta: Lavagna-Pichetto  |neutral
347|1113503912936517634|2019-04-03 18:09:55|Evelina41105999|303|0|297|Lavagna|RT @nachomdeo: Las campañas de Massa y Lavagna estan volcando mas pesos en la economia que las exportaciones de soja.|neutral
348|1113503746988871682|2019-04-03 18:09:15|PamelaVago|316|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
349|1113503653552435200|2019-04-03 18:08:53|anambinda|29|0|0|Lavagna|"@LongobardiM @elpais_espana Dice que el peronismo...Cristina o Lavagna hacen proclamas ideologicas...y la propuesta de campaña de Macri...q fue?  La gente ya no piensa ni escucha...solo quiere ""comer"" y tratar de no caer en la desesperanza.  Acaso ...quien es responsable de que vuelva el ""populismo""?"|negative
350|1113503640285790209|2019-04-03 18:08:50|felipemfuentes|200|0|56|Lavagna|RT @DipRoyCortina: Un socialista porteño pide armar una mesa 'Lavagna Presidente' |neutral
351|1113503631557500928|2019-04-03 18:08:48|KApocomiKA|252|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
352|1113503599231938560|2019-04-03 18:08:40|araliana64|128|0|33|Lavagna|RT @Jay_C_ARG: Confio en que la UCR cumplira su pacto y no rompera #CAMBIEMOS por apoyar a un ex K como Lavagna.    Memoria: las ultimas 2 ve…|neutral
353|1113503598250426370|2019-04-03 18:08:40|Cris75560650|194|0|5|Lavagna|RT @silviadann_: Zulemita candidata a Diputada con Lavagna. El. Ultimo q apague la luz. #BuenMiercoles #MM2019 lista completa de lo contrar…|positive
354|1113503590776299520|2019-04-03 18:08:38|GildaArballo|73|0|432|Lavagna|RT @PissanoV: Si no pensamos estamos en el horno!!! Aca el tema no es cristina, si se presenta o no! Aca el tema es el peronismo en general…|positive
355|1113503468529037313|2019-04-03 18:08:09|jorge06218084|6015|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
356|1113503425495359489|2019-04-03 18:07:59|azucenapere|674|0|44|Lavagna|"RT @TodoNegativo: ""Los canales hablan mal de Macri pero no de Larreta, ni Vidal, ni Lavagna"".  @robdnavarro en #Navarro2019 por @eldestape_r…"|neutral
357|1113503330020601857|2019-04-03 18:07:36|Darth_Tueritox|189|0|432|Lavagna|RT @PissanoV: Si no pensamos estamos en el horno!!! Aca el tema no es cristina, si se presenta o no! Aca el tema es el peronismo en general…|positive
358|1113503326715256832|2019-04-03 18:07:35|ClaraGarcia_SF|12836|0|4|Lavagna|"RT @PlatoFuerte870: (AHORA) @MiguelLifschitz con @marialauratv : ""Compartop la vision que tiene Lavagna. No es una propuesta de un candidat…"|neutral
359|1113503321694834688|2019-04-03 18:07:34|limarfil|1399|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
360|1113503268808929280|2019-04-03 18:07:21|marcela_fandino|14|0|297|Lavagna|RT @nachomdeo: Las campañas de Massa y Lavagna estan volcando mas pesos en la economia que las exportaciones de soja.|neutral
361|1113503260999016448|2019-04-03 18:07:19|lilidis|1182|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
362|1113503256930439168|2019-04-03 18:07:18|msnarg|46965|0|0|Lavagna||error
363|1113503104195072001|2019-04-03 18:06:42|karytadeRoso|1498|0|11|Lavagna|"RT @gustavo_srcc: Zulemita Menem: ""Me encanta Lavagna"", Basta Duran Barba."|negative
364|1113503041376878602|2019-04-03 18:06:27|anichechu|209|0|98|Lavagna|RT @SantoroLeandro: Me parece una tonteria descalificar a Lavagna porque usa medias con sandalias y una imbecilidad usar la foto como estra…|neutral
365|1113503012364984320|2019-04-03 18:06:20|adrian_gonz|277|0|51|Lavagna|"RT @eldestapeweb: Hector Daer: ""Lavagna debe aceptar que Cristina participe del proceso de unidad"" "|neutral
366|1113502978449735680|2019-04-03 18:06:12|osvaldo_mazzeo|316|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
367|1113502974574305280|2019-04-03 18:06:11|nurfletina|152|0|3|Lavagna|"RT @abrosler: ""Trabajamos todos los dias para la unidad entre Lavagna y Cristina"" "|neutral
368|1113502900490108929|2019-04-03 18:05:54|EstherM04701835|2693|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
369|1113502854948564998|2019-04-03 18:05:43|GiuraRicardo|236|0|0|Lavagna|No t fies,los payasos solo son comparsas en el circo d la politica y sus estrategias.Ya estaria arreglada la unidad para desplazar Lavagna |neutral
370|1113502835977719809|2019-04-03 18:05:38|superchanito|2877|0|11|Lavagna|"RT @wallydays0926: @mirif68 Te gusta ?  Pero Lavagna laburo con Duhalde.  Devaluo 400 % en una semana  Nos mintio ""El que deposito U$S recibir…"|negative
371|1113502801685041153|2019-04-03 18:05:30|amemar131|880|0|22|Lavagna|"RT @wallydays0926: Te gusta ?  Pero Lavagna laburo con Duhalde.  Devaluo 400 % en una semana  Nos mintio ""El que deposito U$S recibira U$S  Des…"|negative
372|1113502794240200706|2019-04-03 18:05:28|Carrous_el|1758|0|71|Lavagna|"RT @GerardoYomal: El dia que Kirchner le dijo a Lavagna: ""segui expandiendo la demanda. Es una orden"".  (Fuente El Tren, @r_cooperativa ) ht…"|neutral
373|1113502712082128896|2019-04-03 18:05:09|cacholedes|365|0|46|Lavagna|RT @GustavoBruzone: Zulemita podria ser candidata a Diputada en la lista de Lavagna.     La culpa de todo lo que pasa en Argentina, la tenemo…|negative
374|1113502690171138048|2019-04-03 18:05:03|FelipeSegovia7|5|0|432|Lavagna|RT @PissanoV: Si no pensamos estamos en el horno!!! Aca el tema no es cristina, si se presenta o no! Aca el tema es el peronismo en general…|positive
375|1113502633619337218|2019-04-03 18:04:50|SebaGuerriero|215|0|42|Lavagna|"RT @eldestapeweb: Pignanelli, contra Lavagna: ""La flexibilizacion laboral es el peor error que podemos cometer"" "|positive
376|1113502628628127744|2019-04-03 18:04:49|Marting4sAriel|61|0|98|Lavagna|RT @SantoroLeandro: Me parece una tonteria descalificar a Lavagna porque usa medias con sandalias y una imbecilidad usar la foto como estra…|neutral
377|1113502604632391683|2019-04-03 18:04:43|Pato78_|1065|0|33|Lavagna|RT @Jay_C_ARG: Confio en que la UCR cumplira su pacto y no rompera #CAMBIEMOS por apoyar a un ex K como Lavagna.    Memoria: las ultimas 2 ve…|neutral
378|1113502603860746242|2019-04-03 18:04:43|_Cristi_Martin|497|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
379|1113502541508222977|2019-04-03 18:04:28|Pichincha955|9|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
380|1113502526823907330|2019-04-03 18:04:24|THE_NOTTE|364|0|297|Lavagna|RT @nachomdeo: Las campañas de Massa y Lavagna estan volcando mas pesos en la economia que las exportaciones de soja.|neutral
381|1113502419848192001|2019-04-03 18:03:59|Catusmagna|232|1|0|Lavagna|@JcortMdq Los gobernadores tienen paginas que llenar en los cuadernos, por eso se despegan, lo que menos necesitan es salir en La foto con los kirchneristas. Aunque sean ex-k o encubridores como los duhaldes, los massas, los lavagna,los pichetos y demas malas yuntas|neutral
382|1113502418531229697|2019-04-03 18:03:59|leitolettieri|425|1|0|Lavagna|Lavagna se acerca al radicalismo para presionar al PJ  via @mjolivan #Elecciones2019 #UCR #Politica|neutral
383|1113502379557695489|2019-04-03 18:03:49|jmelipal|4584|0|44|Lavagna|"RT @TodoNegativo: ""Los canales hablan mal de Macri pero no de Larreta, ni Vidal, ni Lavagna"".  @robdnavarro en #Navarro2019 por @eldestape_r…"|neutral
384|1113502337656610816|2019-04-03 18:03:39|diarioveloz|57379|1|0|Lavagna|¿Armado opositor? Tinelli se vuelve a reunir con Lavagna y otros politicos  |neutral
385|1113502299538829313|2019-04-03 18:03:30|AParnetti|1156|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
386|1113502201400496129|2019-04-03 18:03:07|GastyDolimpio|406|0|98|Lavagna|RT @SantoroLeandro: Me parece una tonteria descalificar a Lavagna porque usa medias con sandalias y una imbecilidad usar la foto como estra…|neutral
387|1113502192139423745|2019-04-03 18:03:05|gonzalezkopez|685|0|432|Lavagna|RT @PissanoV: Si no pensamos estamos en el horno!!! Aca el tema no es cristina, si se presenta o no! Aca el tema es el peronismo en general…|positive
388|1113502180663812098|2019-04-03 18:03:02|lasuspendida|2657|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
389|1113502173894205448|2019-04-03 18:03:00|robertocorso3|33|0|1|Lavagna|RT @corsopablo: Resumen de mi ultimo fin de semana en @perfildiario, el cierre ideal para los 3 alucinantes meses de practicas del @PosgPer…|positive
390|1113502062753538050|2019-04-03 18:02:34|Fernandezelza|662|1|0|Lavagna|@IsmaelBermudez1 Bermudez, internate con Asis, Lavagna y otros nonos,asi hablan boludeses entre ustedes.|neutral
391|1113502052657836032|2019-04-03 18:02:31|ChechoPaternal|514|0|2910|Lavagna|RT @Winston_Dunhill: Tenelo siempre presente, cuando Nestor saqueba el pais a diestra y siniestra, Lavagna no era jurado de showmatch, no,…|neutral
392|1113502035310198784|2019-04-03 18:02:27|3111944|410|0|45|Lavagna|RT @carliferro: Detuvieron a otro panelista de America Television.  Dia tristisimo para Vila,Massa, Brito, Manzano, Barrionuevo, Lavagna, el…|negative
393|1113502007812341760|2019-04-03 18:02:21|FHJS07|113|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
394|1113501986526257152|2019-04-03 18:02:16|DomingoRios12|320|0|98|Lavagna|RT @SantoroLeandro: Me parece una tonteria descalificar a Lavagna porque usa medias con sandalias y una imbecilidad usar la foto como estra…|neutral
395|1113501963373744128|2019-04-03 18:02:10|caroamadrid|145|0|42|Lavagna|"RT @eldestapeweb: Pignanelli, contra Lavagna: ""La flexibilizacion laboral es el peor error que podemos cometer"" "|positive
396|1113501863167631362|2019-04-03 18:01:46|fabymar02|988|0|432|Lavagna|RT @PissanoV: Si no pensamos estamos en el horno!!! Aca el tema no es cristina, si se presenta o no! Aca el tema es el peronismo en general…|positive
397|1113501793386991623|2019-04-03 18:01:30|charlycarral15|113|0|878|Lavagna|RT @PeroniaRepublic: Lo midieron a Espert: Muerto.   A Massa: Muerto   A Lavagna con toda la tarasca, Muerto.   A Pichetto, Muerto.   A Urtubey…|positive
398|1113501790920749060|2019-04-03 18:01:29|F_Fichajes|4154|0|0|Lavagna|Vamos con una encuesta politica:    Si las #elecciones presidenciales fueran hoy, ¿A quien votarias?    #Macri #Cristina #Kirchner #Lavagna #Massa #Espert #Tinelli|positive
399|1113501684645474305|2019-04-03 18:01:04|elgaucho12|215|0|25|Lavagna|RT @Abogadoexitoso2: De Vido candidato desde la carcel  Flor candidata desde Cuba  Nestor vive desde el Arsat  Cristina con 5 pedidos de captu…|positive
400|1113501673610199040|2019-04-03 18:01:01|brava89|1612|2|1|Lavagna|Massa lanza su candidatura y no habla de CFK, Lavagna no habla de CFK....es porque fueron lo mismo y tambien seran lo mismo en el futuro?|neutral
401|1113501668518375424|2019-04-03 18:01:00|Jay_C_ARG|2667|0|33|Lavagna|RT @Jay_C_ARG: Confio en que la UCR cumplira su pacto y no rompera #CAMBIEMOS por apoyar a un ex K como Lavagna.    Memoria: las ultimas 2 ve…|neutral
402|1113501648419282952|2019-04-03 18:00:55|rolo21212121|2190|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
403|1113501624171991040|2019-04-03 18:00:49|hernanalem|528|0|2|Lavagna|"RT @acla30deoctubre: ""Lavagna debe aceptar que Cristina participe del proceso de unidad"" "|negative
404|1113501608342634496|2019-04-03 18:00:45|mirienmardel|692|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
405|1113501591611551744|2019-04-03 18:00:41|pechazarreta1|114|1|0|Lavagna|@Vero_Mastro Seguro, o se le inflaman las piernas, aunque el gordo esta todo inflamado hace años!! Por eso tambien estan desesperados por que gane Lavagna, impunidad garantizada!!!|negative
406|1113501573219586048|2019-04-03 18:00:37|Patasucia74|499|0|297|Lavagna|RT @nachomdeo: Las campañas de Massa y Lavagna estan volcando mas pesos en la economia que las exportaciones de soja.|neutral
407|1113501541602869248|2019-04-03 18:00:30|SLTANITO|444|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
408|1113501511609409537|2019-04-03 18:00:22|SilviaLabrador|60|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
409|1113501479149690882|2019-04-03 18:00:15|arieulour|2569|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
410|1113501464930942977|2019-04-03 18:00:11|diegodietz|206|0|297|Lavagna|RT @nachomdeo: Las campañas de Massa y Lavagna estan volcando mas pesos en la economia que las exportaciones de soja.|neutral
411|1113501452016553985|2019-04-03 18:00:08|marazurro|362|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
412|1113501373763661824|2019-04-03 17:59:50|Mirtamontenegr3|406|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
413|1113501369355444226|2019-04-03 17:59:48|Pikazard3|64|0|878|Lavagna|RT @PeroniaRepublic: Lo midieron a Espert: Muerto.   A Massa: Muerto   A Lavagna con toda la tarasca, Muerto.   A Pichetto, Muerto.   A Urtubey…|positive
414|1113501270717927424|2019-04-03 17:59:25|prgwolf|2722|0|5|Lavagna|RT @reddanny: Sale el dinosaurio, y quiere entrar la señora esta?     Yo me voy del pais; esto es joda  #PatrullaPerdida  @eldestape_radio    htt…|positive
415|1113501162882387973|2019-04-03 17:58:59|Victoria_zz|1141|0|297|Lavagna|RT @nachomdeo: Las campañas de Massa y Lavagna estan volcando mas pesos en la economia que las exportaciones de soja.|neutral
416|1113501070570008576|2019-04-03 17:58:37|70_erraul|5934|0|11|Lavagna|"RT @wallydays0926: @mirif68 Te gusta ?  Pero Lavagna laburo con Duhalde.  Devaluo 400 % en una semana  Nos mintio ""El que deposito U$S recibir…"|negative
417|1113501052328976385|2019-04-03 17:58:33|HoracioJaime5|209|0|297|Lavagna|RT @nachomdeo: Las campañas de Massa y Lavagna estan volcando mas pesos en la economia que las exportaciones de soja.|neutral
418|1113500943620935686|2019-04-03 17:58:07|tota_gus|145|0|2|Lavagna|"RT @acla30deoctubre: ""Lavagna debe aceptar que Cristina participe del proceso de unidad"" "|negative
419|1113500940995313665|2019-04-03 17:58:06|juanaparkes|885|0|11|Lavagna|"RT @wallydays0926: @mirif68 Te gusta ?  Pero Lavagna laburo con Duhalde.  Devaluo 400 % en una semana  Nos mintio ""El que deposito U$S recibir…"|negative
420|1113500862813474816|2019-04-03 17:57:48|27perroloco|594|0|4|Lavagna|RT @mariaeva40451: Los respaldos de Lavagna.  Entre Barrionuevo y Zulemita Menem.Todo mas que claro..  Los mismos que apoyaron a Macri!!😨  htt…|neutral
421|1113500807171858439|2019-04-03 17:57:34|dametupalabra|7994|0|43|Lavagna|RT @lacorrientek: El jeño del hijo de Lavagna propone compensar a los bancos  (porque de eso se trata) por el subsidio a los tomadores de p…|neutral
422|1113500800427466752|2019-04-03 17:57:33|org_carrizo|14|0|432|Lavagna|RT @PissanoV: Si no pensamos estamos en el horno!!! Aca el tema no es cristina, si se presenta o no! Aca el tema es el peronismo en general…|positive
423|1113500730835591168|2019-04-03 17:57:16|AzuMendezOk|1336|0|0|Lavagna|@ana_natalucci @SergioMassa  tiene  equipo, programa de gobierno, estructura. Lavagna quiere que Massa retroceda y se someta a el.|neutral
424|1113500727866003458|2019-04-03 17:57:16|CeCuriel22|2409|0|297|Lavagna|RT @nachomdeo: Las campañas de Massa y Lavagna estan volcando mas pesos en la economia que las exportaciones de soja.|neutral
425|1113500487821811713|2019-04-03 17:56:18|BIANCHICRISTIAR|104|0|0|Lavagna|@pablogcei @todonoticias @mauriciomacri @RLavagna Esta es toda la furia de votos medida para Lavagna. |neutral
426|1113500487238787075|2019-04-03 17:56:18|pipoaravena|418|0|6|Lavagna|RT @LaLetraChicaOk: Las encuestas le sonrien a Cristina, aunque marcan un guiño a Lavagna #Elecciones2019    👉🏼 |neutral
427|1113500478883729408|2019-04-03 17:56:16|HoracioJaime5|209|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
428|1113500419756580864|2019-04-03 17:56:02|MottoJose|49|0|41|Lavagna|RT @GFrondizi: #BuenMiercoles   Excelente @clarincom con sincericidio total  Dice q @sergiomassa le quiere marcar la cancha a Macri y Lavagna…|positive
429|1113500396432101376|2019-04-03 17:55:57|SpediacciEve|461|0|38|Lavagna|RT @martacor240: Realmente creen que este es un pais de pelotudos ???    Despues de mas de 40 años q esta con los Peronistas el señor Lavagna…|positive
430|1113500367529103372|2019-04-03 17:55:50|Charly_S_|110|0|878|Lavagna|RT @PeroniaRepublic: Lo midieron a Espert: Muerto.   A Massa: Muerto   A Lavagna con toda la tarasca, Muerto.   A Pichetto, Muerto.   A Urtubey…|positive
431|1113500331663667200|2019-04-03 17:55:41|27perroloco|594|0|6|Lavagna|RT @mariaeva40451: @AliciaCastroAR Son los que van a apoyar a Lavagna como candidato.Lavagna sigue sumando respaldos:Barrionuevo y ahora Zu…|neutral
432|1113500317038075904|2019-04-03 17:55:38|norbidelmar|38|0|0|Lavagna|@infobae Noooo. Que horror!!!!. Bueno es con lavagna, tampoco es para tanto, es decir, no pasa nada  .|negative
433|1113500289041141761|2019-04-03 17:55:31|osvaldobru|773|0|297|Lavagna|RT @nachomdeo: Las campañas de Massa y Lavagna estan volcando mas pesos en la economia que las exportaciones de soja.|neutral
434|1113500271429279744|2019-04-03 17:55:27|RepettoSusi|65|0|432|Lavagna|RT @PissanoV: Si no pensamos estamos en el horno!!! Aca el tema no es cristina, si se presenta o no! Aca el tema es el peronismo en general…|positive
435|1113500246900912130|2019-04-03 17:55:21|NICVILLADA|237|0|297|Lavagna|RT @nachomdeo: Las campañas de Massa y Lavagna estan volcando mas pesos en la economia que las exportaciones de soja.|neutral
436|1113500228622143488|2019-04-03 17:55:16|adrian_gonz|277|0|42|Lavagna|"RT @eldestapeweb: Pignanelli, contra Lavagna: ""La flexibilizacion laboral es el peor error que podemos cometer"" "|positive
437|1113500121327644672|2019-04-03 17:54:51|MononaGuerra|1028|0|22|Lavagna|"RT @wallydays0926: Te gusta ?  Pero Lavagna laburo con Duhalde.  Devaluo 400 % en una semana  Nos mintio ""El que deposito U$S recibira U$S  Des…"|negative
438|1113500116667838464|2019-04-03 17:54:50|niqplotquin|1781|1|0|Lavagna|¿@Pontifex_es fue elegido presidente en Mexico o es Lavagna? ¡Que parecidos son de viejos todos los castrados...!|neutral
439|1113500040427909121|2019-04-03 17:54:32|mariorocco|1217|0|66|Lavagna|RT @nicolenia: Primero fue Massa; despues le toco a Lavagna; esta semana la estrellita es Lousteau...  -Ex funcionario bonaerense durante el…|neutral
440|1113500034618859521|2019-04-03 17:54:30|martinarangure4|97|0|0|Lavagna|@constant_hevia Y Lavagna ?|negative
441|1113499938636410881|2019-04-03 17:54:07|giulletta|49|0|0|Lavagna|@infobae Lavagna alto titere de quien o quienes ???? Esa imagen da !!!!|negative
442|1113499899117568000|2019-04-03 17:53:58|diarioveloz|57379|0|0|Lavagna|¿Armado opositor? Tinelli se vuelve a reunir con Lavagna y otros politicos  |neutral
443|1113499896953417729|2019-04-03 17:53:57|McrisPareja|15|0|0|Lavagna|@perfilcom Pobre Lavagna con este defensor|negative
444|1113499848836362246|2019-04-03 17:53:46|FerArrigoni|585|0|2|Lavagna|RT @ilfederenk: Deberia haber una gran interna para definir al candidato presidencial por el progresismo Argentino. Participarian:    ..el so…|neutral
445|1113499844109307905|2019-04-03 17:53:45|MarTorcuato|292|0|0|Lavagna|Seguro, pero como no va a llegar Lavagna se tendra que quedar adentro, chau que siga bien. |neutral
446|1113499818092109830|2019-04-03 17:53:39|primocanale|21364|1|0|Lavagna|Lavagna, la Corte dei Conti decreta il dissesto finanziario del Comune  |neutral
447|1113499784449593346|2019-04-03 17:53:31|FACKS64|683|0|981|Lavagna|RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna    Quien gana????     RETUITEAR|positive
448|1113499766925742080|2019-04-03 17:53:26|SocioDeLaGrita|273|0|297|Lavagna|RT @nachomdeo: Las campañas de Massa y Lavagna estan volcando mas pesos en la economia que las exportaciones de soja.|neutral
449|1113499750383407104|2019-04-03 17:53:22|oscarberretta|104|0|878|Lavagna|RT @PeroniaRepublic: Lo midieron a Espert: Muerto.   A Massa: Muerto   A Lavagna con toda la tarasca, Muerto.   A Pichetto, Muerto.   A Urtubey…|positive
450|1113499734604492800|2019-04-03 17:53:19|remedicaro|424|0|432|Lavagna|RT @PissanoV: Si no pensamos estamos en el horno!!! Aca el tema no es cristina, si se presenta o no! Aca el tema es el peronismo en general…|positive
451|1113499701033275395|2019-04-03 17:53:11|pedrohumanis|33|0|0|Lavagna|@DipRoyCortina A Lavagna ???? Ni en pedo... Es como Macri.. no es la direccion correcta...|negative
452|1113499667315286017|2019-04-03 17:53:03|DianaDevoto|786|0|2910|Lavagna|RT @Winston_Dunhill: Tenelo siempre presente, cuando Nestor saqueba el pais a diestra y siniestra, Lavagna no era jurado de showmatch, no,…|neutral
453|1113499655348916224|2019-04-03 17:53:00|normacabj2|395|0|44|Lavagna|"RT @TodoNegativo: ""Los canales hablan mal de Macri pero no de Larreta, ni Vidal, ni Lavagna"".  @robdnavarro en #Navarro2019 por @eldestape_r…"|neutral
454|1113499646851203077|2019-04-03 17:52:58|kiwiportuario|14709|0|66|Lavagna|RT @nicolenia: Primero fue Massa; despues le toco a Lavagna; esta semana la estrellita es Lousteau...  -Ex funcionario bonaerense durante el…|neutral
